"authorMeta.avatar","authorMeta.name","text","diggCount","shareCount","playCount","commentCount","collectCount","videoMeta.duration","musicMeta.musicName","musicMeta.musicAuthor","musicMeta.musicOriginal","createTimeISO","webVideoUrl"
"https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7a81905737d846bd32d904bdb002f5b9~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=7f1ed908&x-expires=1764057600&x-signature=SsU%2FoL%2BOzoc9JCKmshfzfM3j9aw%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","tennscloset","I had to switch it up. The irritation was becoming unbearable. @U by Kotex® US please don’t fail me!

#menstralcycle #alwayspads #ubykotex #creatorsearchinsights ","2717","375","160600","105","1035","106","original sound","Ten","true","2024-10-12T15:58:42.000Z","https://www.tiktok.com/@tennscloset/video/7424919197961964843"
"https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7310169433278775339~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=f0965cc1&x-expires=1764057600&x-signature=YSX1MBPclM4wDXI8O7JFM1OEuVs%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","readchoi","Taxes! Yay! Totally understandable! #skit #sketch #meme #memes #relatable ","26400","913","258100","341","1601","68","original sound","Read Choi","true","2024-08-29T00:02:07.000Z","https://www.tiktok.com/@readchoi/video/7408344918357232927"
"https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/b302facb5874a9947838066365656919~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=1d2145d3&x-expires=1764057600&x-signature=HAue1rvStTeOAVKPexLcZ%2BkDbpo%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","fmsmith319","Taxes got to go. We need to look into a consumption tax","22500","1050","142000","1939","2031","111","original sound","Freddie Smith","true","2025-02-12T22:19:08.000Z","https://www.tiktok.com/@fmsmith319/video/7470660565803814186"
"https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/c9e57c49dc46fefa5f11fa7230318e0b~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=f1e49690&x-expires=1764057600&x-signature=zCJHlS69QhCD8Z5J5RU10MUR2t8%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","hopelesshub","day2, 17/1000 #hopelesscore  #hope  #hopecore  #fyp  #inflation
#viral","1800000","179800","12800000","3142","203000","19","Originalton","Hopeless Core","true","2024-12-07T11:43:13.000Z","https://www.tiktok.com/@hopelesshub/video/7445634134531247382"
"https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/64996099847e0b7572ce2c28d8b53592~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=c5bcb9d5&x-expires=1764057600&x-signature=0PBgpC%2BZCMP5eCrCN5I1nKoSq9E%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","lifeadvice_rants","I forgot to mention, but tax season typically starts in January and ends April 15th.
I hope this video helps! Feel free to request any other topics :)

#financialliteracy #learnontiktok #taxtips #lifeskills #taxseason ","57400","4464","259800","481","27900","77","เสียงต้นฉบับ - Rofboy","Rofboy","true","2025-11-17T00:49:46.000Z","https://www.tiktok.com/@lifeadvice_rants/video/7573490030828637454"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/b8128d5dcc7552bb87636c329701793f~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=2a29411d&x-expires=1764057600&x-signature=bJ%2F00W85BK7BfxYmc7C8XgyRAQ4%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","corex__edits","Rushed edit😞 | @𝒁𝒂𝒚𝒓𝒐𝒙天才 compo | #corex__edits #fyp #mangaedit #viral #manga #mangafyp #mangapanel #animemanga #anime #animeedits #bluelock #bluelockedit #bluelockmanga #bluelockmemes #thegirlfriend #sae #itoshisae #theboyfriend #shidou #shido #shidouryusei #shidouryuusei #shidouedit #explore #explorerpage #reach #bluelock #shidou #sae ","1230","119","38800","86","302","21","original sound","Corex🇳🇵","true","2025-07-28T12:27:41.000Z","https://www.tiktok.com/@corex__edits/video/7532108438734720274"
"https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/e9877317a51956777a74f3ee1677e98a~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=55b531c6&x-expires=1764057600&x-signature=%2FC85DzCiGMT2PpGIPSXSthMpvNk%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8","crownraider","Americans are so unreal I just wanna learn my language #ai #american ","21","1","333","4","5","85","original sound","crownraider","true","2025-11-21T19:26:31.000Z","https://www.tiktok.com/@crownraider/video/7575261996564712759"
"https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/10d9bfb0b37b32af0af37ceaf4c4b627~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=c3457b27&x-expires=1764057600&x-signature=Ey01ljRh24M505Iahhn7F8RjZfY%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8","trumpupdates01","Breaking: Federal Housing Control Act – “Home Equity Redistribution Bill”
#trump 
#breakingnews 
#usnews 
#geopolitics 
#tiktoknews ","20","3","551","0","3","68","original sound","Trump Updates","true","2025-11-22T12:37:49.000Z","https://www.tiktok.com/@trumpupdates01/video/7575527805862087967"
"https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/8dda9bd2116605dbd1ef9fd5110398f8~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=630a8212&x-expires=1764057600&x-signature=F9A0zwYNO%2FgkipO5frdxQ3uAYdU%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8","marcdelyric1","You Lactose Intolerant 💀😂😭 #fyp #marcdelyric #yurrrrrrrr #driverhru","5100000","178900","33300000","24700","206900","59","original sound","Trellevison 🏁","true","2022-04-08T21:47:18.000Z","https://www.tiktok.com/@marcdelyric1/video/7084352859906575658"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/91035c6bc1b9671f8b392fff4f772d0a~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=240c37a2&x-expires=1764057600&x-signature=UdbawhOOfC57I245C3N6U0G2vc4%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=maliva","daniel.belianto","BINGUNG⁉️😵‍💫 Penentuan KODE Barang/Jasa FAKTUR PAJAK di app CORETAX⁉️ Begini penjelasannya … 

#pajak #tax #coretax #pon #fakturpajak #fy #fyp #fypage #fypageシ #fypagee #fypages #viral #viralvideo #viraltiktok #fyptiktok ","753","215","27700","70","365","149","original sound - daniel.belianto",,"false","2025-01-21T12:52:07.000Z","https://www.tiktok.com/@daniel.belianto/video/7462350709191691526"
"https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/6e1372b859c4a6922b858982ecaa57f4~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=508d4c4b&x-expires=1764057600&x-signature=UEDUB1eUuVwgOUoCW8uuopodITU%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8","joxmonstax","😭😭😭 jooheon is just like me fr #jooheon #monstax #monbebe #funny #mecore #aespa #nextlevel #kpop #kpopfyp #meme ","232900","13000","1200000","509","21800","15","son original","𝒋𝒐'","true","2024-07-16T01:00:09.000Z","https://www.tiktok.com/@joxmonstax/video/7392032071427919137"
"https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/6adeef263baa562013826c6008534941~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=e67bb8c7&x-expires=1764057600&x-signature=Fm%2Fn56dNhU%2FBrFxuYVNt9%2FyMAMQ%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","auna.dadon","Tax season is gonna have me fighting  for my sanity 💔😭😭PART ONE #fyp #taxtoc #taxseason #taxpreparer #taxcontent ","6","0","118","0","0","11","The Magic Bomb (Questions I Get Asked) [Extended Mix]","Hoàng Read","false","2025-11-12T11:36:41.000Z","https://www.tiktok.com/@auna.dadon/video/7571801343426415902"
"https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/4a69bbf4e4431f7be7b7c0a1f1e75bc3~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=2a277f01&x-expires=1764057600&x-signature=ZpnSI2wWRIr%2Fix9x7arsjMNHixA%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","tylerjacksontippett","I just filed my taxes in under 30 minutes and it was a breeze. I swear this isn’t sponsored, but doing this rocked my world. Will be using this every year from now on. Bye Turbo Tax. #freetaxusa #taxes #turbotax #taxday ","5557","552","153900","196","2269","63","original sound","Tyler Tippett","true","2025-03-19T23:48:33.000Z","https://www.tiktok.com/@tylerjacksontippett/video/7483671613318221086"
"https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/3a6e6505ea22a94c781f9f0315338e49~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=3a6b1e3f&x-expires=1764057600&x-signature=z0Vfgteg48sw1SugVrxci5QW9XQ%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8","core_x.official","INTRO COVER OF @ꩇׁׅ݊ei & @Mika OF CORE X
Who's your bias so far ? (🐶🐹)

— #kca #corexofficial #kcafyp #kpop #nctdream
  
— video editor : MIKA","102","13","1205","16","2","46","Chewing Gum","NCT DREAM","false","2025-11-15T06:00:17.000Z","https://www.tiktok.com/@core_x.official/video/7572827865763384607"
"https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/13b4097cd634ae1740149a9253bcbcba~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=b14d174d&x-expires=1764057600&x-signature=s66tYs8I8Xbha%2FMNkswD5ekHRVc%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8","..user.._30","#2025core #funny #blowup#fyp#xyzabc ","112","4","1554","2","4","61","original sound","Robloxlover","true","2025-11-22T12:00:13.000Z","https://www.tiktok.com/@..user.._30/video/7575518328047914262"
"https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/6cef22b0fba6fe7931da5ac2f504d262~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=4954ae46&x-expires=1764057600&x-signature=%2FtJoR1cNooD7o5va2bHmAqv%2BTbQ%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8","rye04204","My ninche #corecore #popculture #stfu #fyp ","43","2","396","3","3","60","original sound - soundeffectpack","soundeffectpack","true","2025-11-22T02:12:54.000Z","https://www.tiktok.com/@rye04204/video/7575366844131953975"
"https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/29298f91963b217f15c2efa06b13877c~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=1cd9e611&x-expires=1764057600&x-signature=u7d06mU3lubO34ka4f2mlbPOyDU%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8","enochj_","What would you do if I was a Uber driver? 🤪","172300","102500","2100000","19800","15000","25","original sound","SmoothPapi","true","2025-04-19T01:55:59.000Z","https://www.tiktok.com/@enochj_/video/7494837033228143914"
"https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/d4bfab35aa5319a1bacb5b262cd8a6f0~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=4b01c816&x-expires=1764057600&x-signature=ztztyjHasl%2BjumsXSlO%2BHWLQvFg%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8","taxbaddie","Of course I…. 
.
#fyp #foryoupage #ofcoursetrend #taxaccountant #trending #financetiktok #taxtok #accountantsoftiktok #funny ","598","90","33400","8","132","29","original sound","taxbaddie","true","2024-02-02T20:04:19.000Z","https://www.tiktok.com/@taxbaddie/video/7331097827701099822"
"https://p19-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/161604aa34616e414d84e45365184430~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=47fed669&x-expires=1764057600&x-signature=Y2bKCNyxJ0%2FutP6FjfewlGGLuzA%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8","tarosakamotooo0","#fyp #looksmax #chopped ","35900","563","485900","5896","1589","15","Ganger by Rroxket CYBER SPEED","cyberundergr0und","true","2025-08-09T05:56:53.000Z","https://www.tiktok.com/@tarosakamotooo0/video/7536460707252948246"
"https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/160a53097f2d6c55871bcd0578def78a~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=9cb81504&x-expires=1764057600&x-signature=QXg%2B2dfu0jwaxBXYwmowfJiYEjU%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8","credit_taxsolutions","🚨🚨NOW ACCEPTING🚨🚨
WAITLIST ENROLLMENTS FOR TAX SEASON!
We're gearing up for our biggest tax season yet - and you DON'T want to miss this‼️‼️‼️

✅Tax Advances up to $7,500
starting January 1st
✅Fast, accurate filing
Maximize your refund with
a trusted team
✅BONUS‼️The first 25
people to join the waitlist will automatically receive $50 OFF
their filing fee!

‼️Lock in your spot now before it fills up‼️","0","0","2","0","0","1","fading light","friendly to crows & LochHaven","false","2025-11-22T15:01:43.000Z","https://www.tiktok.com/@credit_taxsolutions/video/7575564958155525389"
"https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/af87e0976d2d3591f6f544c9dc2031aa~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=135d47f2&x-expires=1764057600&x-signature=JLbyHu9qQchC9MP5MFEprdX08g0%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8","americanrevivalgirl","#taxation #taxes #theft #government #taxpayers ","5916","372","50500","758","223","41","original sound","americanrevivalgirl","true","2025-11-18T23:07:03.000Z","https://www.tiktok.com/@americanrevivalgirl/video/7574205786356829454"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/f910d3e23c03731f993afff8470facb8~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=50786a9d&x-expires=1764057600&x-signature=VgV35QCnU8z1luWv9oHrqz5Hgd0%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my","herma_ssl","Perhitungan DPP Nilai Lain untuk PPN Include

#perpajakan #pajak #coretax #coretaxdjp #kodebilling #djponline #digitalisasipajak #tax #taxation #taxsystem #onlinetax #ebupot #pph21 #spt #sptmasa #npwp #nik #impersonate #impersonatecoretax #roleakses #roleaccess #drafter #signer #unifikasi #efaktur #retur #fakturpajak #nonaktif #nonefektif #xml #desktop #dpp #dppnilailain #includeppn #ppn ","3907","1039","271000","159","3336","15","original sound - R-a-n-d-y🏳️‍🌈","R-a-n-d-y🇵🇭","true","2025-02-11T10:57:43.000Z","https://www.tiktok.com/@herma_ssl/video/7470114017101565189"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/c63182e23d26b8e1c87528148c3246f1~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=fdfb68c2&x-expires=1764057600&x-signature=NmWbFykxto5%2BKprLqrSVDHZ96cY%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=maliva","rillychannel","Cara mengetahui no npwp 15 digit coretax #coretax #pyfツ #coretaxdjp #coretaxdjp #npwponline ","19","0","2328","0","6","140","suara asli - Rilly Channel","Rilly Channel","true","2025-11-09T01:55:09.000Z","https://www.tiktok.com/@rillychannel/video/7570538278827412757"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/522b9a04f6a4a5faa81f2c6649c65055~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=beb9a4b1&x-expires=1764057600&x-signature=tKtAlZbHXBLhG6PPGOVglQAYWH0%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my","nopal.brainwork","The best AI di 2025 📈
Butuh waktu lama untuk membuat konten⁉️
.
AI Canggih ini mempermudah hidup Kamu 🤖
#digital #marketing #socialmediatips #ai #growyourbusiness","18300","688","352800","171","12400","16","original sound - Nopal •  Digital Marketing","Nopal・Super Digital Marketing","true","2025-02-10T14:30:00.000Z","https://www.tiktok.com/@nopal.brainwork/video/7469770316626054408"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/a4d54e3fbe80486a048066c763485553~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=1d08f823&x-expires=1764057600&x-signature=nTUW9DcjbPpW3%2FkFJt4BS4rSYrM%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my","nazwa6829","Tolong dong solusinya🥺
#coretax #djp ","135","37","40300","188","26","10","Dj Sound Yang Lagi Viral Dj Pale Pale","Yoga Ardiansyah RMX","false","2025-03-03T20:37:18.000Z","https://www.tiktok.com/@nazwa6829/video/7477685091372682502"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/4085fb727bba58b4afce4b183dbdf218~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=a00d9d75&x-expires=1764057600&x-signature=kn0ItUyLjb3ifzSILwgVzmmqS9Q%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my","by.pujilestari","Yang mau di buatin, bisa lngsung hub no di bioku yaa guys 🤗
#npwp #freelance #shopeeaffiliates #affiliatemarketing #loker #coretax #daftarnpwp #shopeefood #bismillahfyp ","24100","1011","1700000","2727","4767","7","intro ariana grande","allabtchyna💋","true","2025-07-09T03:29:03.000Z","https://www.tiktok.com/@by.pujilestari/video/7524919017040006405"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/c63182e23d26b8e1c87528148c3246f1~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=fdfb68c2&x-expires=1764057600&x-signature=NmWbFykxto5%2BKprLqrSVDHZ96cY%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=maliva","rillychannel","cara aktivasi coretax 2025 #AktivasiCoretax #npwp #pyfツ ","189","159","14900","61","191","364","suara asli - Rilly Channel","Rilly Channel","true","2025-11-14T11:44:08.000Z","https://www.tiktok.com/@rillychannel/video/7572545509714332948"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/6813786368cd99183c9815f879987e02~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=1ca96bc9&x-expires=1764057600&x-signature=htAc0k43OSE5283lymk9wSz%2Fr68%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a","yeni_elway.consulting","Yang belum sempat ikut kelas Edukasi Coretax
Silahkan disimak Videonya ya☺️

#coretaxsystem #coretax #simulatorcoretax #aplikasipajak #aturanpajakbaru #belajaronline #pmk81tahun2024 #spttahunan #pajak #bukubesarcorrtax #ledgercoretax #kontencoretax ##prakteksimulatorcoretax","1621","543","58600","60","1101","173","suara asli - Yeni LY Consulting","Yeni LY Consulting","true","2024-12-04T23:08:25.000Z","https://www.tiktok.com/@yeni_elway.consulting/video/7444697419410935047"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/26b977c4be6c4a17e4e49c27cb19b4e5~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=2d9e86e8&x-expires=1764057600&x-signature=PKuPZS%2FjoftvDwOPdmcYSETfLVE%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my","tribunnews","Purbaya Blak-blakan Rekrut Hacker demi Perbaiki Sistem Keamanan Coretax: 5 Menit Bobol, Jago Nih 

#purbayayudhisadewa #hacker #coretax #sistemkeamanancoretax #beritaterkini","11900","146","1200000","297","414","8","original sound - Tribunnews","Tribunnews","true","2025-10-25T01:13:23.000Z","https://www.tiktok.com/@tribunnews/video/7564961259796319506"
"https://p77-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/d2b8b951630b30c7e972d6feb53a416a~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=b3e77303&x-expires=1764057600&x-signature=%2BA%2BT73pUF5pFRSyTY5ldkZixfY0%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my","hasky.shop","Для заказа чекай шапку профиля | 
тгк: hasky_shop #nikeacg #goretex #creatorsearchinsights #казань #fyppp ","2156","173","135000","47","241","11","GSA","VAMPXL & EILON","false","2025-10-20T15:19:28.000Z","https://www.tiktok.com/@hasky.shop/video/7563323865091296533"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/154c3116d7a482cc700ee0d99c27819b~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=4a892729&x-expires=1764057600&x-signature=whcy9NHbnOFSJ%2FNvNQrUZntQjV4%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=maliva","feliciajovani","Pengisian elemen elemen laporan keuangan di spt tahunan coretax nih #coretax #spttahunan #laporankeuangan #pajakindonesia #fyp ","145","9","3322","7","82","57","original sound - feliciajovani","feliciajovani","true","2025-11-16T22:57:01.000Z","https://www.tiktok.com/@feliciajovani/video/7573461049450499346"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/f910d3e23c03731f993afff8470facb8~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=50786a9d&x-expires=1764057600&x-signature=VgV35QCnU8z1luWv9oHrqz5Hgd0%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my","herma_ssl","Retur Pajak Masukan dari E-FAKTUR dilakukan di CORETAX

#perpajakan #pajak #coretax #coretaxdjp #kodebilling #djponline #digitalisasipajak #tax #taxation #taxsystem #onlinetax #ebupot #pph21 #spt #sptmasa #npwp #nik #impersonate #impersonatecoretax #relosakses #roleaccess #drafter #signer #unifikasi #efaktur #retur #fakturpajak","763","352","38800","62","981","42","Finish Line","Lux-Inspira","false","2025-02-02T08:25:39.000Z","https://www.tiktok.com/@herma_ssl/video/7466735047215828229"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/da3ee1d0e8682de622de32be58d93bdb~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=0c40d2db&x-expires=1764057600&x-signature=b32RbJMmpfoq9A4HROivV%2Fl6edU%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my","grsl.com","Semangat habis ini masih ada laporan tahunan!! 🤏🏻 #coretax #taxupdate ","4552","419","67900","127","476","14","suara asli - R23","R23","true","2025-01-16T12:22:15.000Z","https://www.tiktok.com/@grsl.com/video/7460487608347479303"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/43b5dda65dc9d9c23e00839a73cf9bd0~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=7463d878&x-expires=1764057600&x-signature=86xDf1jAQsiLbcjGLF1rnkL6Xwc%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my","brauliorodrg","Me puso a chambear sin paga..🤡 #comedia #humor #viral #foryoupage #foryou #fyp #parati #girlfriend #couple ","1100000","186100","9000000","2517","72200","14","Originalton","Juli Arán","true","2024-07-01T01:54:09.000Z","https://www.tiktok.com/@brauliorodrg/video/7386479788673764614"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/105738bd83fe6e21e409b3f0de59023e~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=c6ed29f1&x-expires=1764057600&x-signature=qGIf%2FLWVRnf4dyTmDbwxFL3q7Vg%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my","nice_beautiful","Akhirnya bisa tidur nyenyak😴 #pajak #coretax #sptmasappn #fyp ","692","55","98100","257","352","9","original sound","L.A","true","2025-02-14T05:27:21.000Z","https://www.tiktok.com/@nice_beautiful/video/7471142136520445239"
"https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/4c1d0b8dbfc428aaa116e9292736fad2~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=7bb66899&x-expires=1764057600&x-signature=qqYXWTKVKam4mB5MYJYTkl53c2w%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8","tmconsultant.id","Hai Taxmates! tahukah Anda Coretax Administration System membuat pembayaran pajak jadi lebih mudah loh! 

#tmconsultant #pajak #coretax ","78","33","10100","3","29","68","Cool Bossa nova Jazz listening in a seaside cafe(1005833)","ricca","false","2024-04-13T07:31:22.000Z","https://www.tiktok.com/@tmconsultant.id/video/7357250966929902853"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/91035c6bc1b9671f8b392fff4f772d0a~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=240c37a2&x-expires=1764057600&x-signature=UdbawhOOfC57I245C3N6U0G2vc4%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=maliva","daniel.belianto","Semoga Coretax Lebih Baik. Aaminnnnn.🙌🏻

Sebagai informasi bahwa 🕹️ Kontraktor/Vendor Coretax: Konsorsium pemenang tender system integrator, yaitu LG CNS – Qualysoft Consortium.

💻 Sistem Coretax (Sistem Inti Administrasi Perpajakan) sendiri telah resmi diimplementasikan dan digunakan secara nasional mulai 1 Januari 2025.

⚙️ Periode dari 1 Januari hingga 15 Desember 2025 adalah masa post-implementation support. Selama periode ini, pihak konsorsium LG masih bertanggung jawab untuk melakukan perbaikan jika ada bug atau kendala pada sistem, sesuai dengan kontrak.

🏢 Baru mulai 16 Desember 2025, DJP akan mengambil alih kendali dan kewenangan penuh atas sistem Coretax. Ini berarti DJP dapat secara mandiri melakukan perubahan, perbaikan, dan pengembangan sistem karena source code telah diserahkan sepenuhnya.

Src: disarikan dari berbagai sumber

#pajak #tax #coretax #djp #purbaya ","303","47","18400","21","67","72","original sound - daniel.belianto","daniel.belianto","true","2025-11-02T12:52:56.000Z","https://www.tiktok.com/@daniel.belianto/video/7568110211228044552"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/37ddca34601a5a8e168d8a30f8c30f2f~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=55ebcad6&x-expires=1764057600&x-signature=M9ZcqVFBeLgCbEIWirK2sZ5exws%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","pt.smn.surya.indo","#Coretax
#JasaPajak
#SPTMasaPPN
#KonsultanPajak","318","72","22200","30","312","47","suara asli - PT Smn Surya Indonesia","PT Smn Surya Indonesia","true","2025-07-18T19:04:23.000Z","https://www.tiktok.com/@pt.smn.surya.indo/video/7528499808814812424"
